"collection1"
"Symbol.text","Symbol.href","Opinion"
"SNAK","http://www.barchart.com/quotes/stocks/SNAK","96% Buy"
"SNBC","http://www.barchart.com/quotes/stocks/SNBC","16% Buy"
"SNCR","http://www.barchart.com/quotes/stocks/SNCR","16% Buy"
"SNHY","http://www.barchart.com/quotes/stocks/SNHY","72% Buy"
"SNMX","http://www.barchart.com/quotes/stocks/SNMX","80% Sell"
"SNOW","http://www.barchart.com/quotes/stocks/SNOW","8% Sell"
"SNSS","http://www.barchart.com/quotes/stocks/SNSS","40% Sell"
"SNTA","http://www.barchart.com/quotes/stocks/SNTA","Hold"
"SNX","http://www.barchart.com/quotes/stocks/SNX","80% Buy"
"SONC","http://www.barchart.com/quotes/stocks/SONC","64% Buy"
"SONS","http://www.barchart.com/quotes/stocks/SONS","8% Sell"
"SP","http://www.barchart.com/quotes/stocks/SP","80% Buy"
"SPA","http://www.barchart.com/quotes/stocks/SPA","64% Sell"
"SPAR","http://www.barchart.com/quotes/stocks/SPAR","80% Buy"
"SPDC","http://www.barchart.com/quotes/stocks/SPDC","8% Buy"
"SPF","http://www.barchart.com/quotes/stocks/SPF","72% Sell"
"SPNC","http://www.barchart.com/quotes/stocks/SPNC","40% Buy"
"SPNS","http://www.barchart.com/quotes/stocks/SPNS","40% Buy"
"SPPI","http://www.barchart.com/quotes/stocks/SPPI","88% Sell"
"SPSC","http://www.barchart.com/quotes/stocks/SPSC","56% Buy"
"SPTN","http://www.barchart.com/quotes/stocks/SPTN","72% Buy"
"SPWH","http://www.barchart.com/quotes/stocks/SPWH","32% Buy"
"SQBG","http://www.barchart.com/quotes/stocks/SQBG","24% Buy"
"SQBK","http://www.barchart.com/quotes/stocks/SQBK","96% Buy"
"SQI","http://www.barchart.com/quotes/stocks/SQI","56% Sell"
"SQNM","http://www.barchart.com/quotes/stocks/SQNM","72% Sell"
"SRCE","http://www.barchart.com/quotes/stocks/SRCE","72% Buy"
"SRDX","http://www.barchart.com/quotes/stocks/SRDX","64% Buy"
"SREV","http://www.barchart.com/quotes/stocks/SREV","64% Buy"
"SRI","http://www.barchart.com/quotes/stocks/SRI","8% Sell"
"SRPT","http://www.barchart.com/quotes/stocks/SRPT","80% Sell"
"SSD","http://www.barchart.com/quotes/stocks/SSD","24% Buy"
"SSI","http://www.barchart.com/quotes/stocks/SSI","88% Sell"
"SSNC","http://www.barchart.com/quotes/stocks/SSNC","80% Buy"
"SSNI","http://www.barchart.com/quotes/stocks/SSNI","88% Sell"
"SSP","http://www.barchart.com/quotes/stocks/SSP","24% Buy"
"SSS","http://www.barchart.com/quotes/stocks/SSS","16% Buy"
"SSTK","http://www.barchart.com/quotes/stocks/SSTK","40% Buy"
"STAA","http://www.barchart.com/quotes/stocks/STAA","96% Sell"
"STAG","http://www.barchart.com/quotes/stocks/STAG","Hold"
"STAR","http://www.barchart.com/quotes/stocks/STAR","24% Buy"
"STBA","http://www.barchart.com/quotes/stocks/STBA","88% Buy"
"STBZ","http://www.barchart.com/quotes/stocks/STBZ","96% Buy"
"STC","http://www.barchart.com/quotes/stocks/STC","72% Buy"
"STCK","http://www.barchart.com/quotes/stocks/STCK","24% Sell"
"STE","http://www.barchart.com/quotes/stocks/STE","88% Buy"
"STFC","http://www.barchart.com/quotes/stocks/STFC","72% Sell"
"STL","http://www.barchart.com/quotes/stocks/STL","80% Buy"
"STML","http://www.barchart.com/quotes/stocks/STML","16% Buy"
"STMP","http://www.barchart.com/quotes/stocks/STMP","96% Buy"
"STNG","http://www.barchart.com/quotes/stocks/STNG","32% Sell"
"STNR","http://www.barchart.com/quotes/stocks/STNR","72% Buy"
"STRA","http://www.barchart.com/quotes/stocks/STRA","80% Buy"
"STRL","http://www.barchart.com/quotes/stocks/STRL","80% Sell"
"STRT","http://www.barchart.com/quotes/stocks/STRT","64% Buy"
"SUBK","http://www.barchart.com/quotes/stocks/SUBK","48% Buy"
"SUI","http://www.barchart.com/quotes/stocks/SUI","24% Buy"
"SUP","http://www.barchart.com/quotes/stocks/SUP","40% Sell"
"SUPN","http://www.barchart.com/quotes/stocks/SUPN","16% Buy"
"SUSQ","http://www.barchart.com/quotes/stocks/SUSQ","72% Buy"
"SVU","http://www.barchart.com/quotes/stocks/SVU","32% Buy"
"SWAY","http://www.barchart.com/quotes/stocks/SWAY","80% Sell"
"SWC","http://www.barchart.com/quotes/stocks/SWC","48% Sell"
"SWFT","http://www.barchart.com/quotes/stocks/SWFT","80% Buy"
"SWHC","http://www.barchart.com/quotes/stocks/SWHC","48% Sell"
"SWM","http://www.barchart.com/quotes/stocks/SWM","48% Buy"
"SWS","http://www.barchart.com/quotes/stocks/SWS","16% Sell"
"SWX","http://www.barchart.com/quotes/stocks/SWX","16% Buy"
"SXC","http://www.barchart.com/quotes/stocks/SXC","16% Sell"
"SXI","http://www.barchart.com/quotes/stocks/SXI","24% Buy"
"SXT","http://www.barchart.com/quotes/stocks/SXT","48% Buy"
"SYA","http://www.barchart.com/quotes/stocks/SYA","40% Sell"
"SYBT","http://www.barchart.com/quotes/stocks/SYBT","64% Buy"
"SYKE","http://www.barchart.com/quotes/stocks/SYKE","88% Buy"
"SYNA","http://www.barchart.com/quotes/stocks/SYNA","88% Sell"
"SYNT","http://www.barchart.com/quotes/stocks/SYNT","32% Buy"
"SYRG","http://www.barchart.com/quotes/stocks/SYRG","24% Buy"
"SYUT","http://www.barchart.com/quotes/stocks/SYUT","16% Buy"
"SYX","http://www.barchart.com/quotes/stocks/SYX","64% Buy"
"SZMK","http://www.barchart.com/quotes/stocks/SZMK","8% Sell"
"SZYM","http://www.barchart.com/quotes/stocks/SZYM","96% Sell"
"TAL","http://www.barchart.com/quotes/stocks/TAL","48% Buy"
"TAM","http://www.barchart.com/quotes/stocks/TAM","64% Buy"
"TASR","http://www.barchart.com/quotes/stocks/TASR","96% Buy"
"TAST","http://www.barchart.com/quotes/stocks/TAST","88% Buy"
"TAT","http://www.barchart.com/quotes/stocks/TAT","72% Sell"
"TAX","http://www.barchart.com/quotes/stocks/TAX","72% Buy"
"TBBK","http://www.barchart.com/quotes/stocks/TBBK","8% Buy"
"TBI","http://www.barchart.com/quotes/stocks/TBI","56% Sell"
"TBNK","http://www.barchart.com/quotes/stocks/TBNK","40% Buy"
"TBPH","http://www.barchart.com/quotes/stocks/TBPH","72% Sell"
"TCBI","http://www.barchart.com/quotes/stocks/TCBI","16% Buy"
"TCBK","http://www.barchart.com/quotes/stocks/TCBK","88% Buy"
"TCS","http://www.barchart.com/quotes/stocks/TCS","40% Buy"
"TDY","http://www.barchart.com/quotes/stocks/TDY","88% Buy"
"TEN","http://www.barchart.com/quotes/stocks/TEN","32% Buy"
"TESO","http://www.barchart.com/quotes/stocks/TESO","88% Sell"
"TESS","http://www.barchart.com/quotes/stocks/TESS","56% Sell"
"TFM","http://www.barchart.com/quotes/stocks/TFM","96% Buy"
"TG","http://www.barchart.com/quotes/stocks/TG","8% Buy"
"TGH","http://www.barchart.com/quotes/stocks/TGH","24% Buy"
"TGTX","http://www.barchart.com/quotes/stocks/TGTX","100% Buy"
"THFF","http://www.barchart.com/quotes/stocks/THFF","72% Buy"
"THLD","http://www.barchart.com/quotes/stocks/THLD","32% Sell"
"THOR","http://www.barchart.com/quotes/stocks/THOR","72% Buy"
"THR","http://www.barchart.com/quotes/stocks/THR","8% Buy"
"THRM","http://www.barchart.com/quotes/stocks/THRM","72% Sell"
"THRX","http://www.barchart.com/quotes/stocks/THRX","96% Sell"
"THS","http://www.barchart.com/quotes/stocks/THS","48% Buy"
"TILE","http://www.barchart.com/quotes/stocks/TILE","64% Sell"
"TIME","http://www.barchart.com/quotes/stocks/TIME","Hold"
"TIPT","http://www.barchart.com/quotes/stocks/TIPT","24% Buy"
"TIS","http://www.barchart.com/quotes/stocks/TIS","16% Buy"
"TISI","http://www.barchart.com/quotes/stocks/TISI","56% Buy"
"TITN","http://www.barchart.com/quotes/stocks/TITN","Hold"
"TIVO","http://www.barchart.com/quotes/stocks/TIVO","Hold"
"TLMR","http://www.barchart.com/quotes/stocks/TLMR","24% Buy"
"TLYS","http://www.barchart.com/quotes/stocks/TLYS","56% Sell"
"TMH","http://www.barchart.com/quotes/stocks/TMH","40% Sell"
"TMP","http://www.barchart.com/quotes/stocks/TMP","96% Buy"
"TNAV","http://www.barchart.com/quotes/stocks/TNAV","64% Buy"
"TNC","http://www.barchart.com/quotes/stocks/TNC","16% Buy"
"TNDM","http://www.barchart.com/quotes/stocks/TNDM","24% Buy"
"TNET","http://www.barchart.com/quotes/stocks/TNET","96% Buy"
"TNGO","http://www.barchart.com/quotes/stocks/TNGO","56% Sell"
"TNK","http://www.barchart.com/quotes/stocks/TNK","48% Buy"
"TOWN","http://www.barchart.com/quotes/stocks/TOWN","56% Buy"
"TOWR","http://www.barchart.com/quotes/stocks/TOWR","64% Sell"
"TPC","http://www.barchart.com/quotes/stocks/TPC","72% Sell"
"TPH","http://www.barchart.com/quotes/stocks/TPH","64% Buy"
"TPLM","http://www.barchart.com/quotes/stocks/TPLM","80% Sell"
"TPRE","http://www.barchart.com/quotes/stocks/TPRE","48% Sell"
"TQNT","http://www.barchart.com/quotes/stocks/TQNT","72% Buy"
"TR","http://www.barchart.com/quotes/stocks/TR","16% Buy"
"TRAK","http://www.barchart.com/quotes/stocks/TRAK","56% Buy"
"TRC","http://www.barchart.com/quotes/stocks/TRC","40% Sell"
"TREC","http://www.barchart.com/quotes/stocks/TREC","32% Buy"
"TREE","http://www.barchart.com/quotes/stocks/TREE","96% Buy"
"TREX","http://www.barchart.com/quotes/stocks/TREX","64% Buy"
"TRIV","http://www.barchart.com/quotes/stocks/TRIV","64% Sell"
"TRK","http://www.barchart.com/quotes/stocks/TRK","56% Buy"
"TRLA","http://www.barchart.com/quotes/stocks/TRLA","8% Buy"
"TRMK","http://www.barchart.com/quotes/stocks/TRMK","48% Buy"
"TRMR","http://www.barchart.com/quotes/stocks/TRMR","32% Buy"
"TRNO","http://www.barchart.com/quotes/stocks/TRNO","88% Buy"
"TRNX","http://www.barchart.com/quotes/stocks/TRNX","48% Buy"
"TROX","http://www.barchart.com/quotes/stocks/TROX","72% Sell"
"TRS","http://www.barchart.com/quotes/stocks/TRS","32% Buy"
"TRST","http://www.barchart.com/quotes/stocks/TRST","88% Buy"
"TRXC","http://www.barchart.com/quotes/stocks/TRXC","100% Sell"
"TSC","http://www.barchart.com/quotes/stocks/TSC","40% Buy"
"TSRA","http://www.barchart.com/quotes/stocks/TSRA","96% Buy"
"TSRE","http://www.barchart.com/quotes/stocks/TSRE","64% Buy"
"TSRO","http://www.barchart.com/quotes/stocks/TSRO","56% Buy"
"TSYS","http://www.barchart.com/quotes/stocks/TSYS","64% Sell"
"TTEC","http://www.barchart.com/quotes/stocks/TTEC","56% Sell"
"TTEK","http://www.barchart.com/quotes/stocks/TTEK","56% Buy"
"TTGT","http://www.barchart.com/quotes/stocks/TTGT","96% Buy"
"TTI","http://www.barchart.com/quotes/stocks/TTI","88% Sell"
"TTMI","http://www.barchart.com/quotes/stocks/TTMI","8% Sell"
"TTPH","http://www.barchart.com/quotes/stocks/TTPH","8% Buy"
"TTS","http://www.barchart.com/quotes/stocks/TTS","56% Sell"
"TTWO","http://www.barchart.com/quotes/stocks/TTWO","80% Buy"
"TUES","http://www.barchart.com/quotes/stocks/TUES","80% Buy"
"TUMI","http://www.barchart.com/quotes/stocks/TUMI","32% Buy"
"TWI","http://www.barchart.com/quotes/stocks/TWI","64% Sell"
"TWIN","http://www.barchart.com/quotes/stocks/TWIN","96% Sell"
"TWOU","http://www.barchart.com/quotes/stocks/TWOU","8% Buy"
"TXMD","http://www.barchart.com/quotes/stocks/TXMD","72% Sell"
"TXRH","http://www.barchart.com/quotes/stocks/TXRH","88% Buy"
"TXTR","http://www.barchart.com/quotes/stocks/TXTR","40% Sell"
"TYL","http://www.barchart.com/quotes/stocks/TYL","80% Buy"
"TYPE","http://www.barchart.com/quotes/stocks/TYPE","16% Buy"
"TZOO","http://www.barchart.com/quotes/stocks/TZOO","16% Sell"
"UACL","http://www.barchart.com/quotes/stocks/UACL","80% Buy"
"UAM","http://www.barchart.com/quotes/stocks/UAM","16% Buy"
"UBA","http://www.barchart.com/quotes/stocks/UBA","48% Buy"
"UBNK","http://www.barchart.com/quotes/stocks/UBNK","88% Buy"
"UBNT","http://www.barchart.com/quotes/stocks/UBNT","88% Sell"
"UBSH","http://www.barchart.com/quotes/stocks/UBSH","16% Buy"
"UBSI","http://www.barchart.com/quotes/stocks/UBSI","96% Buy"
"UCBI","http://www.barchart.com/quotes/stocks/UCBI","72% Buy"
"UCFC","http://www.barchart.com/quotes/stocks/UCFC","88% Buy"
"UCP","http://www.barchart.com/quotes/stocks/UCP","64% Sell"
"UCTT","http://www.barchart.com/quotes/stocks/UCTT","56% Sell"
"UEIC","http://www.barchart.com/quotes/stocks/UEIC","96% Buy"
"UFCS","http://www.barchart.com/quotes/stocks/UFCS","40% Sell"
"UFI","http://www.barchart.com/quotes/stocks/UFI","80% Sell"
"UFPI","http://www.barchart.com/quotes/stocks/UFPI","24% Buy"
"UFPT","http://www.barchart.com/quotes/stocks/UFPT","56% Sell"
"UHT","http://www.barchart.com/quotes/stocks/UHT","56% Buy"
"UIHC","http://www.barchart.com/quotes/stocks/UIHC","56% Buy"
"UIL","http://www.barchart.com/quotes/stocks/UIL","8% Buy"
"UIS","http://www.barchart.com/quotes/stocks/UIS","96% Buy"
"ULTI","http://www.barchart.com/quotes/stocks/ULTI","96% Buy"
"ULTR","http://www.barchart.com/quotes/stocks/ULTR","100% Sell"
"UMBF","http://www.barchart.com/quotes/stocks/UMBF","56% Buy"
"UMH","http://www.barchart.com/quotes/stocks/UMH","56% Sell"
"UMPQ","http://www.barchart.com/quotes/stocks/UMPQ","48% Buy"
"UNF","http://www.barchart.com/quotes/stocks/UNF","88% Buy"
"UNFI","http://www.barchart.com/quotes/stocks/UNFI","96% Buy"
"UNIS","http://www.barchart.com/quotes/stocks/UNIS","24% Sell"
"UPIP","http://www.barchart.com/quotes/stocks/UPIP","88% Sell"
"USAK","http://www.barchart.com/quotes/stocks/USAK","64% Buy"
"USAP","http://www.barchart.com/quotes/stocks/USAP","48% Sell"
"USCR","http://www.barchart.com/quotes/stocks/USCR","8% Buy"
"USLM","http://www.barchart.com/quotes/stocks/USLM","96% Buy"
"USNA","http://www.barchart.com/quotes/stocks/USNA","64% Buy"
"USPH","http://www.barchart.com/quotes/stocks/USPH","8% Buy"
"USTR","http://www.barchart.com/quotes/stocks/USTR","80% Buy"
"UTEK","http://www.barchart.com/quotes/stocks/UTEK","32% Sell"
"UTI","http://www.barchart.com/quotes/stocks/UTI","40% Buy"
"UTIW","http://www.barchart.com/quotes/stocks/UTIW","72% Buy"
"UTL","http://www.barchart.com/quotes/stocks/UTL","48% Buy"
"UTMD","http://www.barchart.com/quotes/stocks/UTMD","80% Buy"
"UVE","http://www.barchart.com/quotes/stocks/UVE","72% Buy"
"UVSP","http://www.barchart.com/quotes/stocks/UVSP","48% Buy"
"UVV","http://www.barchart.com/quotes/stocks/UVV","100% Sell"
"VAC","http://www.barchart.com/quotes/stocks/VAC","96% Buy"
"VASC","http://www.barchart.com/quotes/stocks/VASC","32% Sell"
"VCRA","http://www.barchart.com/quotes/stocks/VCRA","40% Buy"
"VCYT","http://www.barchart.com/quotes/stocks/VCYT","100% Sell"
"VDSI","http://www.barchart.com/quotes/stocks/VDSI","88% Buy"
"VECO","http://www.barchart.com/quotes/stocks/VECO","40% Buy"
"VG","http://www.barchart.com/quotes/stocks/VG","80% Buy"
"VGR","http://www.barchart.com/quotes/stocks/VGR","48% Sell"
"VHC","http://www.barchart.com/quotes/stocks/VHC","64% Sell"
"VIAS","http://www.barchart.com/quotes/stocks/VIAS","24% Buy"
"VICR","http://www.barchart.com/quotes/stocks/VICR","64% Buy"
"VIVO","http://www.barchart.com/quotes/stocks/VIVO","100% Sell"
"VLCCF","http://www.barchart.com/quotes/stocks/VLCCF","72% Sell"
"VLGEA","http://www.barchart.com/quotes/stocks/VLGEA","40% Buy"
"VLY","http://www.barchart.com/quotes/stocks/VLY","8% Buy"
"VMEM","http://www.barchart.com/quotes/stocks/VMEM","100% Buy"
"VNCE","http://www.barchart.com/quotes/stocks/VNCE","40% Buy"
"VNDA","http://www.barchart.com/quotes/stocks/VNDA","24% Buy"
"VOLC","http://www.barchart.com/quotes/stocks/VOLC","Hold"
"VOXX","http://www.barchart.com/quotes/stocks/VOXX","32% Buy"
"VPFG","http://www.barchart.com/quotes/stocks/VPFG","32% Buy"
"VPG","http://www.barchart.com/quotes/stocks/VPG","40% Buy"
"VPRT","http://www.barchart.com/quotes/stocks/VPRT","N/A"
"VRA","http://www.barchart.com/quotes/stocks/VRA","16% Buy"
"VRNG","http://www.barchart.com/quotes/stocks/VRNG","48% Sell"
"VRNS","http://www.barchart.com/quotes/stocks/VRNS","40% Buy"
"VRNT","http://www.barchart.com/quotes/stocks/VRNT","88% Buy"
"VRTS","http://www.barchart.com/quotes/stocks/VRTS","56% Sell"
"VRTU","http://www.barchart.com/quotes/stocks/VRTU","88% Buy"
"VSAR","http://www.barchart.com/quotes/stocks/VSAR","100% Sell"
"VSAT","http://www.barchart.com/quotes/stocks/VSAT","96% Buy"
"VSEC","http://www.barchart.com/quotes/stocks/VSEC","16% Sell"
"VSI","http://www.barchart.com/quotes/stocks/VSI","96% Buy"
"VSTM","http://www.barchart.com/quotes/stocks/VSTM","8% Buy"
"VTG","http://www.barchart.com/quotes/stocks/VTG","80% Sell"
"VTL","http://www.barchart.com/quotes/stocks/VTL","16% Buy"
"VTNR","http://www.barchart.com/quotes/stocks/VTNR","100% Sell"
"VTSS","http://www.barchart.com/quotes/stocks/VTSS","16% Buy"
"VVI","http://www.barchart.com/quotes/stocks/VVI","40% Buy"
"VVTV","http://www.barchart.com/quotes/stocks/VVTV","64% Buy"
"VVUS","http://www.barchart.com/quotes/stocks/VVUS","56% Sell"
"WABC","http://www.barchart.com/quotes/stocks/WABC","64% Buy"
"WAC","http://www.barchart.com/quotes/stocks/WAC","96% Sell"
"WAFD","http://www.barchart.com/quotes/stocks/WAFD","48% Buy"
"WAGE","http://www.barchart.com/quotes/stocks/WAGE","96% Buy"
"WAIR","http://www.barchart.com/quotes/stocks/WAIR","48% Sell"
"WAL","http://www.barchart.com/quotes/stocks/WAL","56% Buy"
"WASH","http://www.barchart.com/quotes/stocks/WASH","56% Buy"
"WBMD","http://www.barchart.com/quotes/stocks/WBMD","72% Sell"
"WBS","http://www.barchart.com/quotes/stocks/WBS","72% Buy"
"WCG","http://www.barchart.com/quotes/stocks/WCG","56% Buy"
"WCIC","http://www.barchart.com/quotes/stocks/WCIC","56% Sell"
"WD","http://www.barchart.com/quotes/stocks/WD","88% Buy"
"WDFC","http://www.barchart.com/quotes/stocks/WDFC","56% Buy"
"WERN","http://www.barchart.com/quotes/stocks/WERN","96% Buy"
"WETF","http://www.barchart.com/quotes/stocks/WETF","88% Buy"
"WEX","http://www.barchart.com/quotes/stocks/WEX","64% Buy"
"WEYS","http://www.barchart.com/quotes/stocks/WEYS","16% Buy"
"WG","http://www.barchart.com/quotes/stocks/WG","96% Sell"
"WGL","http://www.barchart.com/quotes/stocks/WGL","88% Buy"
"WGO","http://www.barchart.com/quotes/stocks/WGO","16% Buy"
"WHG","http://www.barchart.com/quotes/stocks/WHG","16% Buy"
"WIBC","http://www.barchart.com/quotes/stocks/WIBC","56% Buy"
"WIFI","http://www.barchart.com/quotes/stocks/WIFI","88% Buy"
"WINA","http://www.barchart.com/quotes/stocks/WINA","96% Buy"
"WIRE","http://www.barchart.com/quotes/stocks/WIRE","32% Buy"
"WIX","http://www.barchart.com/quotes/stocks/WIX","72% Buy"
"WLB","http://www.barchart.com/quotes/stocks/WLB","Hold"
"WLH","http://www.barchart.com/quotes/stocks/WLH","48% Sell"
"WLT","http://www.barchart.com/quotes/stocks/WLT","Hold"
"WMAR","http://www.barchart.com/quotes/stocks/WMAR","72% Buy"
"WMC","http://www.barchart.com/quotes/stocks/WMC","56% Buy"
"WMGI","http://www.barchart.com/quotes/stocks/WMGI","80% Sell"
"WMK","http://www.barchart.com/quotes/stocks/WMK","48% Buy"
"WNC","http://www.barchart.com/quotes/stocks/WNC","32% Sell"
"WNR","http://www.barchart.com/quotes/stocks/WNR","40% Sell"
"WOR","http://www.barchart.com/quotes/stocks/WOR","8% Buy"
"WPP","http://www.barchart.com/quotes/stocks/WPP","48% Buy"
"WRE","http://www.barchart.com/quotes/stocks/WRE","16% Buy"
"WRES","http://www.barchart.com/quotes/stocks/WRES","72% Sell"
"WRLD","http://www.barchart.com/quotes/stocks/WRLD","56% Buy"
"WSBC","http://www.barchart.com/quotes/stocks/WSBC","80% Buy"
"WSBF","http://www.barchart.com/quotes/stocks/WSBF","96% Buy"
"WSFS","http://www.barchart.com/quotes/stocks/WSFS","48% Buy"
"WSO","http://www.barchart.com/quotes/stocks/WSO","40% Buy"
"WSR","http://www.barchart.com/quotes/stocks/WSR","40% Buy"
"WST","http://www.barchart.com/quotes/stocks/WST","88% Buy"
"WSTC","http://www.barchart.com/quotes/stocks/WSTC","16% Buy"
"WTBA","http://www.barchart.com/quotes/stocks/WTBA","24% Buy"
"WTFC","http://www.barchart.com/quotes/stocks/WTFC","8% Buy"
"WTI","http://www.barchart.com/quotes/stocks/WTI","16% Sell"
"WTS","http://www.barchart.com/quotes/stocks/WTS","72% Buy"
"WTW","http://www.barchart.com/quotes/stocks/WTW","72% Buy"
"WWD","http://www.barchart.com/quotes/stocks/WWD","16% Buy"
"WWE","http://www.barchart.com/quotes/stocks/WWE","88% Sell"
"WWW","http://www.barchart.com/quotes/stocks/WWW","40% Buy"
"WWWW","http://www.barchart.com/quotes/stocks/WWWW","88% Sell"
"XCO","http://www.barchart.com/quotes/stocks/XCO","16% Sell"
"XCRA","http://www.barchart.com/quotes/stocks/XCRA","72% Sell"
"XLRN","http://www.barchart.com/quotes/stocks/XLRN","80% Buy"
"XNCR","http://www.barchart.com/quotes/stocks/XNCR","96% Buy"
"XNPT","http://www.barchart.com/quotes/stocks/XNPT","96% Buy"
"XOMA","http://www.barchart.com/quotes/stocks/XOMA","64% Sell"
"XON","http://www.barchart.com/quotes/stocks/XON","80% Buy"
"XONE","http://www.barchart.com/quotes/stocks/XONE","64% Sell"
"XOOM","http://www.barchart.com/quotes/stocks/XOOM","88% Sell"
"XOXO","http://www.barchart.com/quotes/stocks/XOXO","80% Buy"
"XPO","http://www.barchart.com/quotes/stocks/XPO","16% Sell"
"XRM","http://www.barchart.com/quotes/stocks/XRM","Hold"
"XXIA","http://www.barchart.com/quotes/stocks/XXIA","64% Buy"
"XXII","http://www.barchart.com/quotes/stocks/XXII","80% Sell"
"YDKN","http://www.barchart.com/quotes/stocks/YDKN","64% Buy"
"YORW","http://www.barchart.com/quotes/stocks/YORW","16% Buy"
"YRCW","http://www.barchart.com/quotes/stocks/YRCW","40% Buy"
"YUME","http://www.barchart.com/quotes/stocks/YUME","8% Buy"
"ZEN","http://www.barchart.com/quotes/stocks/ZEN","72% Buy"
"ZEP","http://www.barchart.com/quotes/stocks/ZEP","40% Sell"
"ZEUS","http://www.barchart.com/quotes/stocks/ZEUS","72% Sell"
"ZGNX","http://www.barchart.com/quotes/stocks/ZGNX","32% Sell"
"ZINC","http://www.barchart.com/quotes/stocks/ZINC","16% Sell"
"ZIOP","http://www.barchart.com/quotes/stocks/ZIOP","72% Buy"
"ZIXI","http://www.barchart.com/quotes/stocks/ZIXI","40% Sell"
"ZLTQ","http://www.barchart.com/quotes/stocks/ZLTQ","80% Buy"
"ZOES","http://www.barchart.com/quotes/stocks/ZOES","8% Buy"
"ZQK","http://www.barchart.com/quotes/stocks/ZQK","16% Buy"
"ZUMZ","http://www.barchart.com/quotes/stocks/ZUMZ","96% Buy"
"TRUE","http://www.barchart.com/quotes/stocks/TRUE","16% Buy"
